ORIG_FID,ORIG_LEN,ORIG_SEQ,SUM_Shape_Length,Shape_Length,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,Nearest_Shoreline
,0.038691916595347,42,,,1156,16429.158890598024300,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.039635621878161,43,,,1156,16519.941354070113448,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.040579327160974,44,,,1156,16610.880282266156428,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.041523032443787,45,,,1156,16701.972560072415945,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.042466737726601,46,,,1156,16793.215969844281062,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.043410443009414,47,,,1156,16884.608063987878268,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.044354148292228,48,,,1156,16976.146367821736931,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.045297853575041,49,,,1156,17067.828602742654766,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.046241558857854,50,,,1156,17159.652463189049740,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.047185264140668,51,,,1156,17251.615612543300813,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.048128969423481,52,,,1156,17343.715983632260759,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.049072674706294,53,,,1156,17435.951181249569345,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.050016379989108,54,,,1156,17528.319157250632998,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.050960085271921,55,,,1156,17620.818101633383776,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.051903790554734,56,,,1156,17713.445536935945711,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.052847495837548,57,,,1156,17806.199675608553662,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.053791201120361,58,,,1156,17899.078549302237661,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.054734906403174,59,,,1156,17992.080146548349148,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.055678611685988,60,,,1156,18085.202654263481236,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.056622316968801,61,,,1156,18178.444207937707688,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.057566022251614,62,,,1156,18271.802918720677553,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.058509727534428,63,,,1156,18365.277074467325292,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.059453432817241,64,,,1156,18458.864913936024095,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.060397138100055,65,,,1156,18552.564650896420062,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.061340843382868,66,,,1156,18642.902107946239994,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.062284548665681,67,,,1156,18726.459873466559657,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.063228253948495,68,,,1156,18810.226180461922922,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.064171959231308,69,,,1156,18894.198179416947823,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.065115664514121,70,,,1156,18978.373431798951060,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.066059369796935,71,,,1156,19062.748878534319374,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.067003075079748,72,,,1156,19147.322087396169081,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.067946780362561,73,,,1156,19232.090321545241750,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.068890485645375,74,,,1156,19317.051127943981555,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.069834190928188,75,,,1156,19402.202080010774807,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.070777896211001,76,,,1156,19487.540378971283644,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.071721601493815,77,,,1156,19573.063789523297601,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.072665306776628,78,,,1156,19658.769755342924327,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.073609012059441,79,,,1156,19744.656131602223468,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.074552717342255,80,,,1156,19830.720327279352205,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.075496422625068,81,,,1156,19916.960190989550028,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.076440127907881,82,,,1156,20003.373265133901441,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.077383833190695,83,,,1156,20089.957561287868884,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.078327538473508,84,,,1156,20176.710892907089146,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.079271243756321,85,,,1156,20263.630792315838335,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.080214949039135,86,,,1156,20350.715280728305515,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.081158654321948,87,,,1156,20437.962315150667564,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.082102359604761,88,,,1156,20525.369762433230790,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.083046064887575,89,,,1156,20612.935642388372798,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.083989770170388,90,,,1156,20700.657744511743658,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.084933475453201,91,,,1156,20788.534369610235444,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.085877180736015,92,,,1156,20876.563327406292956,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.086820886018828,93,,,1156,20964.742937398055801,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.087764591301642,94,,,1156,21053.071189746679011,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.088708296584455,95,,,1156,21141.546098901286314,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.089652001867268,96,,,1156,21230.165990298613906,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.090595707150082,97,,,1156,21318.928997496874217,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.091539412432895,98,,,1156,21407.833281973380508,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.092483117715708,99,,,1156,21496.877207345834904,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.093426822998522,100,,,1156,21586.059022317556810,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.094370528281335,101,,,1156,21675.377013484554482,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.095314233564148,102,,,1156,21763.807188728547771,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.096257938846962,103,,,1156,21840.890650165027182,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.097201644129775,104,,,1156,21918.200143970727368,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.098145349412588,105,,,1156,21995.733173165546759,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.099089054695402,106,,,1156,22073.487521635495796,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.100032759978215,107,,,1156,22151.460751401598827,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.100976465261028,108,,,1156,22229.650640629453846,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.101920170543842,109,,,1156,22308.054799563782581,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.102863875826655,110,,,1156,22386.671032804617425,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.103807581109468,111,,,1156,22465.497252724977443,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.104751286392282,112,,,1156,22544.530897519569407,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.105694991675095,113,,,1156,22623.770151491477009,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.106638696957908,114,,,1156,22703.212695484395226,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.107582402240722,115,,,1156,22782.856460984407022,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.108526107523535,116,,,1156,22862.699232522409147,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.109469812806348,117,,,1156,22942.739237939927989,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.110413518089162,118,,,1156,23022.973977949306573,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.111357223371975,119,,,1156,23103.401697169145336,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.112300928654789,120,,,1156,23184.020387203996506,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.113244633937602,121,,,1156,23264.827957149944268,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.114188339220415,122,,,1156,23345.822668728713325,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.115132044503229,123,,,1156,23427.002295195772604,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.116075749786042,124,,,1156,23508.364899433960090,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.117019455068855,125,,,1156,23589.908913743071025,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.117963160351669,126,,,1156,23671.632224001168652,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.118906865634482,127,,,1156,23753.533168510883115,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.119850570917295,128,,,1156,23835.609557398791367,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.120794276200109,129,,,1156,23917.859891353044077,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.121737981482922,130,,,1156,24000.282261766427837,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.122681686765735,131,,,1156,24082.875073657454777,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.123625392048549,132,,,1156,24165.636307318956824,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.124569097331362,133,,,1156,24248.564547112975561,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.125512802614175,134,,,1156,24331.657791028679640,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.126456507896989,135,,,1156,24414.914426407107385,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.127400213179802,136,,,1156,24498.332886403233715,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.128343918462615,137,,,1156,24581.911523566668620,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.129287623745429,138,,,1156,24665.648699085730186,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.130231329028242,139,,,1156,24749.542679307262006,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.131175034311055,140,,,1156,24833.592009899355617,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.132118739593869,141,,,1156,24917.795022368576610,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.133062444876682,142,,,1156,25002.150220656600141,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.134006150159495,143,,,1156,25093.733758883568953,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.134949855442309,144,,,1156,25188.430269066619076,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.135893560725122,145,,,1156,25283.203409663459752,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.136837266007935,146,,,1156,25378.052416936519876,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.137780971290749,147,,,1156,25472.976396326372196,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.138724676573562,148,,,1156,25567.974424665473634,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.139668381856376,149,,,1156,25663.045855080203182,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.140612087139189,150,,,1156,25758.189746132255095,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.141555792422002,151,,,1156,25853.405427036148467,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.142499497704816,152,,,1156,25948.691843205786427,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.143443202987629,153,,,1156,26044.048481749559869,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.144386908270442,154,,,1156,26139.474444269093510,304373.270800000056624,2016741.657600000500679,"Frenchcap, U.S. Virgin Islands"
,0.145330613553256,155,,,1156,26234.969062012751237,304373.270800000056624,2016741.657600000500679,"Saint Croix, U.S. Virgin Islands"
,0.146274318836069,156,,,1156,26330.531585122353135,304373.270800000056624,2016741.657600000500679,"Saint Croix, U.S. Virgin Islands"
,0.147218024118882,157,,,847,26279.293366887173761,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.148161729401696,158,,,847,26175.724269143072888,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.149105434684509,159,,,847,26072.162123515616258,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.150049139967322,160,,,847,25968.606805919975159,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.150992845250136,161,,,847,25865.058599202791811,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.151936550532949,162,,,847,25761.517488201887318,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.152880255815762,163,,,847,25657.983565704606008,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.153823961098576,164,,,847,25554.457012141134328,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.154767666381389,165,,,847,25450.937716763139179,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.155711371664202,166,,,847,25347.425969323001482,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.156655076947016,167,,,847,25243.921669026152813,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.157598782229829,168,,,847,25140.425194349300000,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.158542487512642,169,,,847,25036.936362003718386,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.159486192795456,170,,,847,24933.455453745402338,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.160429898078269,171,,,847,24829.982360746926133,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.161373603361082,172,,,847,24726.517403761965397,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.162317308643896,173,,,847,24623.060562511716853,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.163261013926709,174,,,847,24519.611954562733445,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.164204719209523,175,,,847,24416.171776970226347,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.165148424492336,176,,,847,24312.739944236604060,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.166092129775149,177,,,847,24209.316756600812369,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.167035835057963,178,,,847,24105.902124706750328,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.167979540340776,179,,,847,24004.067261987966049,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.168923245623589,180,,,847,23904.218634100307099,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.169866950906403,181,,,847,23804.407587388912361,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.170810656189216,182,,,847,23704.634512409280433,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.171754361472029,183,,,847,23604.899875281385903,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.172698066754843,184,,,847,23505.204373524098628,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.173641772037656,185,,,847,23405.548206547609880,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.174585477320469,186,,,847,23305.932171343953087,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.175529182603283,187,,,847,23206.356592192547396,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.176472887886096,188,,,847,23106.822001870554232,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.177416593168909,189,,,847,23007.329015027928108,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.178360298451723,190,,,847,22907.878182145897881,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.179304003734536,191,,,847,22808.469954596173920,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.180247709017349,192,,,847,22709.104883314521430,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.181191414300163,193,,,847,22609.783656573086773,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.182135119582976,194,,,847,22510.506835100986791,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.183078824865789,195,,,847,22411.274918587379943,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.184022530148603,196,,,847,22312.088596547713678,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.184966235431416,197,,,847,22212.948499273486959,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.185909940714229,198,,,847,22113.855039042551653,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.186853645997043,199,,,847,22014.809135832518223,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.187797351279856,200,,,847,21915.811144515402702,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.188741056562669,201,,,847,21816.862017891209689,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.189684761845483,202,,,847,21717.962223142410949,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.190628467128296,203,,,847,21619.112438211908739,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.191572172411110,204,,,847,21520.313551898299920,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.192515877693923,205,,,847,21421.565957112678007,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.193459582976736,206,,,847,21322.870578685153305,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.194403288259550,207,,,847,21224.228232208588452,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.195346993542363,208,,,847,21125.639284714816313,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.196290698825176,209,,,847,21027.104975901005673,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.197234404107990,210,,,847,20928.625664889095788,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.198178109390803,211,,,847,20830.202245358912478,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.199121814673616,212,,,847,20731.757201967862784,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
,0.200065519956430,213,,,847,20632.750793374998466,314764.818799999542534,1967024.052700001746416,"Saint Croix, U.S. Virgin Islands"
